game_id,season,week,date,home_team,away_team,provider,spread_home,spread_open,total_line,total_open,home_ml,away_ml,n_providers
2009_16_HOU_MIA,2009,16,2009-12-27,MIA,HOU,nflverse_close,-1.0,,47.0,,-124.0,114.0,1
2009_16_JAX_NE,2009,16,2009-12-27,NE,JAX,nflverse_close,-9.5,,44.5,,-432.0,372.0,1
2009_16_KC_CIN,2009,16,2009-12-27,CIN,KC,nflverse_close,-13.0,,39.5,,-650.0,520.0,1
2009_16_NYJ_IND,2009,16,2009-12-27,IND,NYJ,nflverse_close,-3.0,,40.5,,-185.0,167.0,1
2009_16_OAK_CLE,2009,16,2009-12-27,CLE,LV,nflverse_close,-3.0,,37.0,,-173.0,158.0,1
2009_16_SEA_GB,2009,16,2009-12-27,GB,SEA,nflverse_close,-13.5,,43.5,,-700.0,570.0,1
2009_16_STL_ARI,2009,16,2009-12-27,ARI,LA,nflverse_close,-16.0,,44.0,,-1400.0,1040.0,1
2009_16_TB_NO,2009,16,2009-12-27,NO,TB,nflverse_close,-14.0,,48.5,,-770.0,640.0,1
2009_16_MIN_CHI,2009,16,2009-12-28,CHI,MIN,nflverse_close,9.0,,41.0,,330.0,-380.0,1
2009_17_ATL_TB,2009,17,2010-01-03,TB,ATL,nflverse_close,3.0,,41.5,,133.0,-145.0,1
2009_17_BAL_OAK,2009,17,2010-01-03,LV,BAL,nflverse_close,10.0,,39.0,,420.0,-490.0,1
2009_17_CHI_DET,2009,17,2010-01-03,DET,CHI,nflverse_close,4.0,,44.0,,189.0,-215.0,1
2009_17_CIN_NYJ,2009,17,2010-01-03,NYJ,CIN,nflverse_close,-9.5,,33.5,,-460.0,400.0,1
2009_17_GB_ARI,2009,17,2010-01-03,ARI,GB,nflverse_close,-3.0,,42.0,,-153.0,138.0,1
2009_17_IND_BUF,2009,17,2010-01-03,BUF,IND,nflverse_close,-9.0,,32.5,,-360.0,310.0,1
2009_17_JAX_CLE,2009,17,2010-01-03,CLE,JAX,nflverse_close,-1.0,,35.5,,-121.0,111.0,1
2009_17_KC_DEN,2009,17,2010-01-03,DEN,KC,nflverse_close,-9.5,,38.0,,-430.0,370.0,1
2009_17_NE_HOU,2009,17,2010-01-03,HOU,NE,nflverse_close,-9.0,,46.5,,-285.0,253.0,1
2009_17_NO_CAR,2009,17,2010-01-03,CAR,NO,nflverse_close,-10.0,,41.0,,-400.0,350.0,1
2009_17_NYG_MIN,2009,17,2010-01-03,MIN,NYG,nflverse_close,-9.0,,48.0,,-351.0,311.0,1
2009_17_PHI_DAL,2009,17,2010-01-03,DAL,PHI,nflverse_close,-3.0,,47.5,,-155.0,140.0,1
2009_17_PIT_MIA,2009,17,2010-01-03,MIA,PIT,nflverse_close,3.0,,46.0,,133.0,-145.0,1
2009_17_SF_STL,2009,17,2010-01-03,LA,SF,nflverse_close,7.0,,39.5,,255.0,-295.0,1
2009_17_TEN_SEA,2009,17,2010-01-03,SEA,TEN,nflverse_close,6.0,,45.0,,219.0,-245.0,1
2009_17_WAS_SD,2009,17,2010-01-03,LAC,WAS,nflverse_close,-3.0,,39.0,,-164.0,149.0,1
2009_18_NYJ_CIN,2009,18,2010-01-09,CIN,NYJ,nflverse_close,-2.5,,34.0,,-143.0,131.0,1
2009_18_PHI_DAL,2009,18,2010-01-09,DAL,PHI,nflverse_close,-3.5,,45.5,,-200.0,180.0,1
2009_18_BAL_NE,2009,18,2010-01-10,NE,BAL,nflverse_close,-3.5,,43.5,,-195.0,177.0,1
2009_18_GB_ARI,2009,18,2010-01-10,ARI,GB,nflverse_close,2.5,,48.0,,117.0,-127.0,1
2009_19_ARI_NO,2009,19,2010-01-16,NO,ARI,nflverse_close,-7.0,,57.0,,-320.0,280.0,1
2009_19_BAL_IND,2009,19,2010-01-16,IND,BAL,nflverse_close,-6.5,,44.0,,-265.0,233.0,1
2009_19_DAL_MIN,2009,19,2010-01-17,MIN,DAL,nflverse_close,-2.5,,45.0,,-139.0,127.0,1
2009_19_NYJ_SD,2009,19,2010-01-17,LAC,NYJ,nflverse_close,-9.0,,42.5,,-400.0,350.0,1
2009_20_MIN_NO,2009,20,2010-01-24,NO,MIN,nflverse_close,-4.0,,54.0,,-201.0,181.0,1
2009_20_NYJ_IND,2009,20,2010-01-24,IND,NYJ,nflverse_close,-8.0,,40.0,,-330.0,290.0,1
2009_21_NO_IND,2009,21,2010-02-07,IND,NO,nflverse_close,-4.5,,56.5,,-201.0,181.0,1
2010_01_MIN_NO,2010,1,2010-09-09,NO,MIN,nflverse_close,-4.5,,48.5,,-220.0,197.0,1
2010_01_ARI_STL,2010,1,2010-09-12,LA,ARI,nflverse_close,3.0,,39.5,,147.0,-163.0,1
2010_01_ATL_PIT,2010,1,2010-09-12,PIT,ATL,nflverse_close,1.0,,38.5,,102.0,-112.0,1
2010_01_CAR_NYG,2010,1,2010-09-12,NYG,CAR,nflverse_close,-5.5,,40.5,,-240.0,214.0,1
2010_01_CIN_NE,2010,1,2010-09-12,NE,CIN,nflverse_close,-5.0,,44.5,,-230.0,205.0,1
2010_01_CLE_TB,2010,1,2010-09-12,TB,CLE,nflverse_close,-2.5,,37.0,,-135.0,122.0,1
2010_01_DAL_WAS,2010,1,2010-09-12,WAS,DAL,nflverse_close,3.5,,39.5,,166.0,-185.0,1
2010_01_DEN_JAX,2010,1,2010-09-12,JAX,DEN,nflverse_close,-3.0,,41.5,,-185.0,166.0,1
2010_01_DET_CHI,2010,1,2010-09-12,CHI,DET,nflverse_close,-6.5,,44.5,,-280.0,248.0,1
2010_01_GB_PHI,2010,1,2010-09-12,PHI,GB,nflverse_close,3.0,,47.5,,125.0,-138.0,1
2010_01_IND_HOU,2010,1,2010-09-12,HOU,IND,nflverse_close,1.0,,47.5,,106.0,-117.0,1
2010_01_MIA_BUF,2010,1,2010-09-12,BUF,MIA,nflverse_close,3.0,,39.5,,140.0,-155.0,1
2010_01_OAK_TEN,2010,1,2010-09-12,TEN,LV,nflverse_close,-6.5,,39.5,,-265.0,235.0,1
2010_01_SF_SEA,2010,1,2010-09-12,SEA,SF,nflverse_close,3.0,,37.0,,166.0,-185.0,1
2010_01_BAL_NYJ,2010,1,2010-09-13,NYJ,BAL,nflverse_close,-1.0,,36.5,,-119.0,108.0,1
2010_01_SD_KC,2010,1,2010-09-13,KC,LAC,nflverse_close,4.0,,45.5,,180.0,-200.0,1
2010_02_ARI_ATL,2010,2,2010-09-19,ATL,ARI,nflverse_close,-7.0,,43.0,,-280.0,248.0,1
2010_02_BAL_CIN,2010,2,2010-09-19,CIN,BAL,nflverse_close,2.5,,39.5,,131.0,-145.0,1
2010_02_BUF_GB,2010,2,2010-09-19,GB,BUF,nflverse_close,-12.5,,43.0,,-670.0,548.0,1
2010_02_CHI_DAL,2010,2,2010-09-19,DAL,CHI,nflverse_close,-7.0,,41.0,,-315.0,277.0,1
2010_02_HOU_WAS,2010,2,2010-09-19,WAS,HOU,nflverse_close,2.5,,43.0,,129.0,-143.0,1
2010_02_JAX_SD,2010,2,2010-09-19,LAC,JAX,nflverse_close,-7.0,,45.5,,-300.0,264.0,1
2010_02_KC_CLE,2010,2,2010-09-19,CLE,KC,nflverse_close,-3.0,,38.0,,-175.0,158.0,1
2010_02_MIA_MIN,2010,2,2010-09-19,MIN,MIA,nflverse_close,-5.5,,40.5,,-222.0,199.0,1
2010_02_NE_NYJ,2010,2,2010-09-19,NYJ,NE,nflverse_close,3.0,,39.5,,140.0,-155.0,1
2010_02_NYG_IND,2010,2,2010-09-19,IND,NYG,nflverse_close,-4.0,,47.5,,-207.0,186.0,1
2010_02_PHI_DET,2010,2,2010-09-19,DET,PHI,nflverse_close,6.5,,41.0,,244.0,-276.0,1
2010_02_PIT_TEN,2010,2,2010-09-19,TEN,PIT,nflverse_close,-6.0,,36.5,,-260.0,231.0,1
2010_02_SEA_DEN,2010,2,2010-09-19,DEN,SEA,nflverse_close,-3.5,,41.0,,-175.0,158.0,1
2010_02_STL_OAK,2010,2,2010-09-19,LV,LA,nflverse_close,-3.0,,37.5,,-180.0,162.0,1
2010_02_TB_CAR,2010,2,2010-09-19,CAR,TB,nflverse_close,-4.0,,38.0,,-210.0,188.0,1
2010_02_NO_SF,2010,2,2010-09-20,SF,NO,nflverse_close,4.5,,43.5,,193.0,-215.0,1
2010_03_ATL_NO,2010,3,2010-09-26,NO,ATL,nflverse_close,-3.0,,49.5,,-172.0,155.0,1
2010_03_BUF_NE,2010,3,2010-09-26,NE,BUF,nflverse_close,-14.0,,42.5,,-890.0,697.0,1
2010_03_CIN_CAR,2010,3,2010-09-26,CAR,CIN,nflverse_close,3.0,,37.5,,147.0,-163.0,1
2010_03_CLE_BAL,2010,3,2010-09-26,BAL,CLE,nflverse_close,-12.0,,36.5,,-700.0,569.0,1
2010_03_DAL_HOU,2010,3,2010-09-26,HOU,DAL,nflverse_close,-1.5,,47.5,,-131.0,119.0,1
2010_03_DET_MIN,2010,3,2010-09-26,MIN,DET,nflverse_close,-13.0,,42.5,,-650.0,534.0,1
2010_03_IND_DEN,2010,3,2010-09-26,DEN,IND,nflverse_close,5.5,,47.0,,225.0,-253.0,1
2010_03_NYJ_MIA,2010,3,2010-09-26,MIA,NYJ,nflverse_close,-1.0,,35.5,,-131.0,119.0,1
2010_03_OAK_ARI,2010,3,2010-09-26,ARI,LV,nflverse_close,-5.5,,38.5,,-234.0,209.0,1
2010_03_PHI_JAX,2010,3,2010-09-26,JAX,PHI,nflverse_close,2.0,,45.0,,115.0,-127.0,1
2010_03_PIT_TB,2010,3,2010-09-26,TB,PIT,nflverse_close,2.0,,33.0,,127.0,-140.0,1
2010_03_SD_SEA,2010,3,2010-09-26,SEA,LAC,nflverse_close,3.5,,44.0,,171.0,-190.0,1
2010_03_SF_KC,2010,3,2010-09-26,KC,SF,nflverse_close,2.5,,38.0,,125.0,-138.0,1
2010_03_TEN_NYG,2010,3,2010-09-26,NYG,TEN,nflverse_close,-3.0,,43.5,,-147.0,133.0,1
2010_03_WAS_STL,2010,3,2010-09-26,LA,WAS,nflverse_close,4.5,,39.0,,197.0,-220.0,1
2010_03_GB_CHI,2010,3,2010-09-27,CHI,GB,nflverse_close,3.0,,45.5,,127.0,-140.0,1
2010_04_ARI_SD,2010,4,2010-10-03,LAC,ARI,nflverse_close,-10.0,,47.0,,-500.0,423.0,1
2010_04_BAL_PIT,2010,4,2010-10-03,PIT,BAL,nflverse_close,-2.0,,34.5,,-124.0,112.0,1
2010_04_CAR_NO,2010,4,2010-10-03,NO,CAR,nflverse_close,-12.5,,43.5,,-650.0,534.0,1
2010_04_CHI_NYG,2010,4,2010-10-03,NYG,CHI,nflverse_close,-3.5,,44.0,,-194.0,174.0,1
2010_04_CIN_CLE,2010,4,2010-10-03,CLE,CIN,nflverse_close,1.5,,36.5,,104.0,-115.0,1
2010_04_DEN_TEN,2010,4,2010-10-03,TEN,DEN,nflverse_close,-6.0,,43.5,,-275.0,244.0,1
2010_04_DET_GB,2010,4,2010-10-03,GB,DET,nflverse_close,-14.5,,46.0,,-1100.0,816.0,1
2010_04_HOU_OAK,2010,4,2010-10-03,LV,HOU,nflverse_close,3.5,,43.5,,162.0,-180.0,1
2010_04_IND_JAX,2010,4,2010-10-03,JAX,IND,nflverse_close,7.0,,45.5,,254.0,-288.0,1
2010_04_NYJ_BUF,2010,4,2010-10-03,BUF,NYJ,nflverse_close,5.5,,36.5,,210.0,-235.0,1
2010_04_SEA_STL,2010,4,2010-10-03,LA,SEA,nflverse_close,1.5,,40.0,,113.0,-125.0,1
2010_04_SF_ATL,2010,4,2010-10-03,ATL,SF,nflverse_close,-7.0,,42.5,,-309.0,272.0,1
2010_04_WAS_PHI,2010,4,2010-10-03,PHI,WAS,nflverse_close,-5.0,,44.0,,-240.0,214.0,1
2010_04_NE_MIA,2010,4,2010-10-04,MIA,NE,nflverse_close,-1.0,,48.0,,-111.0,101.0,1
2010_05_ATL_CLE,2010,5,2010-10-10,CLE,ATL,nflverse_close,3.0,,41.5,,144.0,-160.0,1
2010_05_CHI_CAR,2010,5,2010-10-10,CAR,CHI,nflverse_close,-2.5,,33.0,,-140.0,127.0,1
2010_05_DEN_BAL,2010,5,2010-10-10,BAL,DEN,nflverse_close,-8.0,,39.5,,-375.0,326.0,1
2010_05_GB_WAS,2010,5,2010-10-10,WAS,GB,nflverse_close,2.5,,45.5,,136.0,-150.0,1
2010_05_JAX_BUF,2010,5,2010-10-10,BUF,JAX,nflverse_close,-2.5,,41.5,,-131.0,119.0,1
2010_05_KC_IND,2010,5,2010-10-10,IND,KC,nflverse_close,-7.5,,46.0,,-355.0,310.0,1
2010_05_NO_ARI,2010,5,2010-10-10,ARI,NO,nflverse_close,6.5,,45.5,,252.0,-285.0,1
2010_05_NYG_HOU,2010,5,2010-10-10,HOU,NYG,nflverse_close,-3.0,,48.5,,-175.0,158.0,1
2010_05_PHI_SF,2010,5,2010-10-10,SF,PHI,nflverse_close,-3.0,,39.5,,-175.0,158.0,1
2010_05_SD_OAK,2010,5,2010-10-10,LV,LAC,nflverse_close,7.0,,44.0,,256.0,-290.0,1
2010_05_STL_DET,2010,5,2010-10-10,DET,LA,nflverse_close,-3.0,,43.5,,-143.0,129.0,1
2010_05_TB_CIN,2010,5,2010-10-10,CIN,TB,nflverse_close,-6.5,,38.0,,-285.0,252.0,1
2010_05_TEN_DAL,2010,5,2010-10-10,DAL,TEN,nflverse_close,-6.5,,43.5,,-300.0,264.0,1
2010_05_MIN_NYJ,2010,5,2010-10-11,NYJ,MIN,nflverse_close,-4.0,,38.0,,-215.0,193.0,1
2010_06_ATL_PHI,2010,6,2010-10-17,PHI,ATL,nflverse_close,-1.0,,43.0,,-118.0,107.0,1
2010_06_BAL_NE,2010,6,2010-10-17,NE,BAL,nflverse_close,-3.0,,44.5,,-139.0,126.0,1
2010_06_CLE_PIT,2010,6,2010-10-17,PIT,CLE,nflverse_close,-14.0,,37.5,,-1000.0,760.0,1
2010_06_DAL_MIN,2010,6,2010-10-17,MIN,DAL,nflverse_close,-1.0,,43.5,,-124.0,112.0,1
2010_06_DET_NYG,2010,6,2010-10-17,NYG,DET,nflverse_close,-10.0,,45.5,,-500.0,423.0,1
2010_06_IND_WAS,2010,6,2010-10-17,WAS,IND,nflverse_close,3.0,,44.5,,148.0,-164.0,1
2010_06_KC_HOU,2010,6,2010-10-17,HOU,KC,nflverse_close,-4.5,,45.5,,-222.0,199.0,1
2010_06_MIA_GB,2010,6,2010-10-17,GB,MIA,nflverse_close,-3.0,,44.0,,-153.0,138.0,1
2010_06_NO_TB,2010,6,2010-10-17,TB,NO,nflverse_close,5.5,,43.5,,205.0,-230.0,1
2010_06_NYJ_DEN,2010,6,2010-10-17,DEN,NYJ,nflverse_close,3.5,,43.0,,162.0,-180.0,1
2010_06_OAK_SF,2010,6,2010-10-17,SF,LV,nflverse_close,-9.0,,40.5,,-350.0,305.0,1
2010_06_SD_STL,2010,6,2010-10-17,LA,LAC,nflverse_close,9.5,,44.5,,326.0,-376.0,1
2010_06_SEA_CHI,2010,6,2010-10-17,CHI,SEA,nflverse_close,-6.0,,37.5,,-257.0,228.0,1
2010_06_TEN_JAX,2010,6,2010-10-18,JAX,TEN,nflverse_close,3.0,,43.5,,129.0,-143.0,1
2010_07_ARI_SEA,2010,7,2010-10-24,SEA,ARI,nflverse_close,-6.5,,40.5,,-276.0,244.0,1
2010_07_BUF_BAL,2010,7,2010-10-24,BAL,BUF,nflverse_close,-12.0,,39.5,,-621.0,513.0,1
2010_07_CIN_ATL,2010,7,2010-10-24,ATL,CIN,nflverse_close,-3.5,,43.0,,-195.0,175.0,1
2010_07_CLE_NO,2010,7,2010-10-24,NO,CLE,nflverse_close,-12.0,,44.0,,-600.0,498.0,1
2010_07_JAX_KC,2010,7,2010-10-24,KC,JAX,nflverse_close,-9.0,,38.5,,-415.0,358.0,1
2010_07_MIN_GB,2010,7,2010-10-24,GB,MIN,nflverse_close,-2.5,,43.5,,-130.0,118.0,1
2010_07_NE_SD,2010,7,2010-10-24,LAC,NE,nflverse_close,-2.5,,49.0,,-125.0,113.0,1
2010_07_OAK_DEN,2010,7,2010-10-24,DEN,LV,nflverse_close,-7.0,,43.0,,-300.0,264.0,1
2010_07_PHI_TEN,2010,7,2010-10-24,TEN,PHI,nflverse_close,-3.0,,41.0,,-142.0,129.0,1
2010_07_PIT_MIA,2010,7,2010-10-24,MIA,PIT,nflverse_close,3.0,,40.5,,129.0,-142.0,1
2010_07_SF_CAR,2010,7,2010-10-24,CAR,SF,nflverse_close,1.0,,36.5,,113.0,-125.0,1
2010_07_STL_TB,2010,7,2010-10-24,TB,LA,nflverse_close,-3.0,,38.5,,-165.0,149.0,1
2010_07_WAS_CHI,2010,7,2010-10-24,CHI,WAS,nflverse_close,-3.0,,40.5,,-160.0,144.0,1
2010_07_NYG_DAL,2010,7,2010-10-25,DAL,NYG,nflverse_close,-3.5,,45.0,,-180.0,162.0,1
2010_08_BUF_KC,2010,8,2010-10-31,KC,BUF,nflverse_close,-7.0,,45.0,,-325.0,285.0,1
2010_08_CAR_STL,2010,8,2010-10-31,LA,CAR,nflverse_close,-2.5,,38.0,,-145.0,131.0,1
2010_08_DEN_SF,2010,8,2010-10-31,SF,DEN,nflverse_close,-2.0,,41.0,,-124.0,112.0,1
2010_08_GB_NYJ,2010,8,2010-10-31,NYJ,GB,nflverse_close,-6.5,,41.5,,-260.0,231.0,1
2010_08_JAX_DAL,2010,8,2010-10-31,DAL,JAX,nflverse_close,-6.5,,43.5,,-278.0,246.0,1
2010_08_MIA_CIN,2010,8,2010-10-31,CIN,MIA,nflverse_close,1.0,,43.0,,-102.0,-108.0,1
2010_08_MIN_NE,2010,8,2010-10-31,NE,MIN,nflverse_close,-5.0,,44.5,,-212.0,190.0,1
2010_08_PIT_NO,2010,8,2010-10-31,NO,PIT,nflverse_close,-1.0,,45.0,,-117.0,106.0,1
2010_08_SEA_OAK,2010,8,2010-10-31,LV,SEA,nflverse_close,-1.5,,39.5,,-118.0,107.0,1
2010_08_TB_ARI,2010,8,2010-10-31,ARI,TB,nflverse_close,-3.0,,38.0,,-174.0,157.0,1
2010_08_TEN_SD,2010,8,2010-10-31,LAC,TEN,nflverse_close,-6.0,,45.0,,-221.0,198.0,1
2010_08_WAS_DET,2010,8,2010-10-31,DET,WAS,nflverse_close,-2.5,,44.5,,-135.0,122.0,1
2010_08_HOU_IND,2010,8,2010-11-01,IND,HOU,nflverse_close,-5.5,,50.5,,-230.0,205.0,1
2010_09_ARI_MIN,2010,9,2010-11-07,MIN,ARI,nflverse_close,-7.0,,42.5,,-325.0,285.0,1
2010_09_CHI_BUF,2010,9,2010-11-07,BUF,CHI,nflverse_close,3.0,,41.5,,135.0,-149.0,1
2010_09_DAL_GB,2010,9,2010-11-07,GB,DAL,nflverse_close,-7.0,,46.0,,-326.0,286.0,1
2010_09_IND_PHI,2010,9,2010-11-07,PHI,IND,nflverse_close,-3.5,,46.5,,-162.0,146.0,1
2010_09_KC_OAK,2010,9,2010-11-07,LV,KC,nflverse_close,1.0,,41.0,,-103.0,-107.0,1
2010_09_MIA_BAL,2010,9,2010-11-07,BAL,MIA,nflverse_close,-5.0,,40.5,,-221.0,198.0,1
2010_09_NE_CLE,2010,9,2010-11-07,CLE,NE,nflverse_close,4.0,,44.0,,180.0,-200.0,1
2010_09_NO_CAR,2010,9,2010-11-07,CAR,NO,nflverse_close,5.5,,40.0,,218.0,-245.0,1
2010_09_NYG_SEA,2010,9,2010-11-07,SEA,NYG,nflverse_close,7.0,,40.5,,278.0,-316.0,1
2010_09_NYJ_DET,2010,9,2010-11-07,DET,NYJ,nflverse_close,5.5,,42.5,,214.0,-240.0,1
2010_09_SD_HOU,2010,9,2010-11-07,HOU,LAC,nflverse_close,3.0,,50.0,,123.0,-136.0,1
2010_09_TB_ATL,2010,9,2010-11-07,ATL,TB,nflverse_close,-10.0,,44.5,,-475.0,404.0,1
2010_09_PIT_CIN,2010,9,2010-11-08,CIN,PIT,nflverse_close,5.0,,41.5,,210.0,-235.0,1
2010_10_BAL_ATL,2010,10,2010-11-11,ATL,BAL,nflverse_close,-1.0,,43.5,,-125.0,113.0,1
2010_10_CAR_TB,2010,10,2010-11-14,TB,CAR,nflverse_close,-7.0,,36.5,,-282.0,249.0,1
2010_10_CIN_IND,2010,10,2010-11-14,IND,CIN,nflverse_close,-6.5,,47.0,,-300.0,264.0,1
2010_10_DAL_NYG,2010,10,2010-11-14,NYG,DAL,nflverse_close,-11.5,,46.0,,-530.0,446.0,1
2010_10_DET_BUF,2010,10,2010-11-14,BUF,DET,nflverse_close,-1.5,,45.0,,-119.0,108.0,1
2010_10_HOU_JAX,2010,10,2010-11-14,JAX,HOU,nflverse_close,-1.0,,48.0,,-111.0,101.0,1
2010_10_KC_DEN,2010,10,2010-11-14,DEN,KC,nflverse_close,1.0,,44.0,,-101.0,-109.0,1
2010_10_MIN_CHI,2010,10,2010-11-14,CHI,MIN,nflverse_close,-1.0,,41.0,,-110.0,100.0,1
2010_10_NE_PIT,2010,10,2010-11-14,PIT,NE,nflverse_close,-4.5,,44.5,,-190.0,171.0,1
2010_10_NYJ_CLE,2010,10,2010-11-14,CLE,NYJ,nflverse_close,3.5,,37.0,,166.0,-184.0,1
2010_10_SEA_ARI,2010,10,2010-11-14,ARI,SEA,nflverse_close,-3.5,,41.0,,-200.0,180.0,1
2010_10_STL_SF,2010,10,2010-11-14,SF,LA,nflverse_close,-4.5,,38.5,,-220.0,197.0,1
2010_10_TEN_MIA,2010,10,2010-11-14,MIA,TEN,nflverse_close,-1.0,,43.0,,-123.0,111.0,1
2010_10_PHI_WAS,2010,10,2010-11-15,WAS,PHI,nflverse_close,3.5,,43.5,,163.0,-181.0,1
2010_11_CHI_MIA,2010,11,2010-11-18,MIA,CHI,nflverse_close,-2.5,,40.0,,-143.0,129.0,1
2010_11_ARI_KC,2010,11,2010-11-21,KC,ARI,nflverse_close,-7.0,,45.0,,-303.0,267.0,1
2010_11_ATL_STL,2010,11,2010-11-21,LA,ATL,nflverse_close,3.5,,43.0,,162.0,-180.0,1
2010_11_BAL_CAR,2010,11,2010-11-21,CAR,BAL,nflverse_close,13.0,,37.0,,671.0,-850.0,1
2010_11_BUF_CIN,2010,11,2010-11-21,CIN,BUF,nflverse_close,-4.0,,41.0,,-210.0,188.0,1
2010_11_CLE_JAX,2010,11,2010-11-21,JAX,CLE,nflverse_close,-2.5,,43.0,,-134.0,121.0,1
2010_11_DET_DAL,2010,11,2010-11-21,DAL,DET,nflverse_close,-5.0,,47.5,,-237.0,211.0,1
2010_11_GB_MIN,2010,11,2010-11-21,MIN,GB,nflverse_close,3.0,,45.0,,133.0,-147.0,1
2010_11_HOU_NYJ,2010,11,2010-11-21,NYJ,HOU,nflverse_close,-6.5,,46.0,,-275.0,244.0,1
2010_11_IND_NE,2010,11,2010-11-21,NE,IND,nflverse_close,-4.0,,49.5,,-198.0,178.0,1
2010_11_NYG_PHI,2010,11,2010-11-21,PHI,NYG,nflverse_close,-3.5,,47.5,,-181.0,163.0,1
2010_11_OAK_PIT,2010,11,2010-11-21,PIT,LV,nflverse_close,-7.0,,41.0,,-290.0,256.0,1
2010_11_SEA_NO,2010,11,2010-11-21,NO,SEA,nflverse_close,-11.0,,44.5,,-510.0,431.0,1
2010_11_TB_SF,2010,11,2010-11-21,SF,TB,nflverse_close,-3.5,,41.0,,-199.0,179.0,1
2010_11_WAS_TEN,2010,11,2010-11-21,TEN,WAS,nflverse_close,-7.0,,44.0,,-310.0,273.0,1
2010_11_DEN_SD,2010,11,2010-11-22,LAC,DEN,nflverse_close,-9.0,,50.0,,-390.0,338.0,1
2010_12_CIN_NYJ,2010,12,2010-11-25,NYJ,CIN,nflverse_close,-10.0,,43.0,,-450.0,385.0,1
2010_12_NE_DET,2010,12,2010-11-25,DET,NE,nflverse_close,6.0,,50.5,,244.0,-275.0,1
2010_12_NO_DAL,2010,12,2010-11-25,DAL,NO,nflverse_close,4.5,,48.0,,185.0,-206.0,1
2010_12_CAR_CLE,2010,12,2010-11-28,CLE,CAR,nflverse_close,-9.0,,37.5,,-360.0,314.0,1
2010_12_GB_ATL,2010,12,2010-11-28,ATL,GB,nflverse_close,-2.5,,47.5,,-125.0,113.0,1
2010_12_JAX_NYG,2010,12,2010-11-28,NYG,JAX,nflverse_close,-8.0,,42.5,,-315.0,277.0,1
2010_12_KC_SEA,2010,12,2010-11-28,SEA,KC,nflverse_close,1.0,,45.0,,108.0,-119.0,1
2010_12_MIA_OAK,2010,12,2010-11-28,LV,MIA,nflverse_close,-3.0,,38.0,,-140.0,127.0,1
2010_12_MIN_WAS,2010,12,2010-11-28,WAS,MIN,nflverse_close,1.0,,43.5,,115.0,-127.0,1
2010_12_PHI_CHI,2010,12,2010-11-28,CHI,PHI,nflverse_close,3.0,,41.5,,144.0,-160.0,1
2010_12_PIT_BUF,2010,12,2010-11-28,BUF,PIT,nflverse_close,6.5,,43.5,,249.0,-282.0,1
2010_12_SD_IND,2010,12,2010-11-28,IND,LAC,nflverse_close,-2.0,,50.0,,-131.0,119.0,1
2010_12_STL_DEN,2010,12,2010-11-28,DEN,LA,nflverse_close,-3.0,,46.5,,-180.0,162.0,1
2010_12_TB_BAL,2010,12,2010-11-28,BAL,TB,nflverse_close,-7.5,,41.0,,-334.0,292.0,1
2010_12_TEN_HOU,2010,12,2010-11-28,HOU,TEN,nflverse_close,-5.0,,46.5,,-200.0,180.0,1
2010_12_SF_ARI,2010,12,2010-11-29,ARI,SF,nflverse_close,1.0,,41.5,,113.0,-125.0,1
2010_13_HOU_PHI,2010,13,2010-12-02,PHI,HOU,nflverse_close,-8.5,,51.0,,-365.0,318.0,1
2010_13_ATL_TB,2010,13,2010-12-05,TB,ATL,nflverse_close,3.0,,43.5,,139.0,-154.0,1
2010_13_BUF_MIN,2010,13,2010-12-05,MIN,BUF,nflverse_close,-5.0,,43.5,,-230.0,205.0,1
2010_13_CAR_SEA,2010,13,2010-12-05,SEA,CAR,nflverse_close,-4.5,,40.0,,-225.0,201.0,1
2010_13_CHI_DET,2010,13,2010-12-05,DET,CHI,nflverse_close,5.0,,43.0,,201.0,-225.0,1
2010_13_CLE_MIA,2010,13,2010-12-05,MIA,CLE,nflverse_close,-6.0,,43.5,,-240.0,214.0,1
2010_13_DAL_IND,2010,13,2010-12-05,IND,DAL,nflverse_close,-5.5,,47.5,,-235.0,210.0,1
2010_13_DEN_KC,2010,13,2010-12-05,KC,DEN,nflverse_close,-9.0,,48.0,,-360.0,314.0,1
2010_13_JAX_TEN,2010,13,2010-12-05,TEN,JAX,nflverse_close,-3.0,,43.5,,-173.0,156.0,1
2010_13_NO_CIN,2010,13,2010-12-05,CIN,NO,nflverse_close,6.5,,45.0,,239.0,-270.0,1
2010_13_OAK_SD,2010,13,2010-12-05,LAC,LV,nflverse_close,-12.5,,44.5,,-650.0,525.0,1
2010_13_PIT_BAL,2010,13,2010-12-05,BAL,PIT,nflverse_close,-3.0,,38.0,,-180.0,162.0,1
2010_13_SF_GB,2010,13,2010-12-05,GB,SF,nflverse_close,-9.0,,41.0,,-420.0,361.0,1
2010_13_STL_ARI,2010,13,2010-12-05,ARI,LA,nflverse_close,3.0,,43.5,,152.0,-169.0,1
2010_13_WAS_NYG,2010,13,2010-12-05,NYG,WAS,nflverse_close,-7.0,,43.0,,-355.0,310.0,1
2010_13_NYJ_NE,2010,13,2010-12-06,NE,NYJ,nflverse_close,-4.0,,44.5,,-201.0,180.0,1
2010_14_IND_TEN,2010,14,2010-12-09,TEN,IND,nflverse_close,3.0,,44.0,,161.0,-179.0,1
2010_14_ATL_CAR,2010,14,2010-12-12,CAR,ATL,nflverse_close,7.0,,41.0,,264.0,-300.0,1
